colecc,linea,estilo,mater,color,descrip,habilitado
PRVE11,ALPES,12647,CH,RK,12647 CHAROL ROJO METALICO,F
PRVE11,ALPES,12647,CH,RO,12647 CHAROL ROJO,F
PRVE11,ALPES,12647,CH,RU,12647 CHAROL ROSA SUB,E
PRVE11,ALPES,12647,CH,TG,12647 CHAROL TANGERINA,F
PRVE11,ALPES,12647,CH,TQ,12647 CHAROL AZUL TURQUEZA,F
PRVE11,ALPES,12647,CH,TU,12647 CHAROL TAUPE,F
PRVE11,ALPES,12647,CH,UV,12647 CHAROL UVA,F
PRVE11,ALPES,12647,CH,VE,12647 CHAROL VERDE,F
PRVE11,ALPES,12647,CH,VI,12647 CHAROL VINO,F
PRVE11,ALPES,12647,CH,YL,12647 CHAROL YELLOW,F
PRVE11,ALPES,12647,CH,ZO,12647 CHAROL AZUL NEON,F
PRVE11,ALPES,12647,CP,NE,12647 CHAROL/PIEL NEGRO,F
PRVE11,ALPES,12647,CP,PA,12647 CHAROL/PIEL PATHE,F
PRVE11,ALPES,12647,GL,AM,12647 GLITTER A MARINO,E
PRVE11,ALPES,12647,GL,MO,12647 GLITTER MORADO,E
PRVE11,ALPES,12647,NA,NA,12647 NAPA NARANJA,E
PRVE11,ALPES,12647,NA,NE,12647 NAPA NEGRO,F
PRVE11,ALPES,12647,NA,RS,12647 NAPA ROSA,E
PRVE11,ALPES,12647,NA,VE,12647 NAPA VERDE,E
PRVE11,ALPES,12647,PI,CC,12647 PIEL CHOCOLATE,F
PRVE11,ALPES,12647,PI,LE,12647 PIEL LEOPARDO,F
PRVE11,ALPES,12647,PI,SH,12647 PIEL SHEDRON,F
PRVE11,ALPES,12647,PI,TU,12647 PIEL TAUPE,F
PRVE11,ALPES,12647,SI,C6,12647 SINTETICO CORAL,F
PRVE11,ALPES,12647,SI,CH,12647 SINTETICO CHAMPACNE,E
PRVE11,ALPES,12647,SI,GM,12647 SINTETICO MAGENTA,F
PRVE11,ALPES,12647,SI,MK,12647 SINTETICO MOKA,F
PRVE11,ALPES,12647,SI,MS,12647 SINTETICO MOSTAZA,F
PRVE11,ALPES,12647,SI,MT,12647 SINTETICO MENTA,F
PRVE11,ALPES,12647,SI,M_,12647 SINTETICO MAQUILLAJE,F
PRVE11,ALPES,12647,SI,NE,12647 SINTETICO NEGRO,F
PRVE11,ALPES,12647,SI,N_,12647 SINTETICO NUDE,F
PRVE11,ALPES,12647,SI,PL,12647 SINTETICO PLATA,E
PRVE11,ALPES,12647,SI,PO,12647 SINTETICO PORCELANA,F
PRVE11,ALPES,12647,SI,RD,12647 SINTETICO ROSADO,F
PRVE11,ALPES,12647,SI,RO,12647 SINTETICO ROJO,F
PRVE11,ALPES,12647,SI,TU,12647 SINTETICO TAUPE,F
PRVE11,ALPES,12647,TF,NE,12647 TEXTIL FLORE NEGRO,F
PRVE11,ALPES,12647,TF,RO,12647 TEXTIL FLORE ROJO,F
PRVE11,ALPES,12647,TX,CH,12647 TEXTIL CHAMPACNE,F
PRVE11,ALPES,12647,TX,CM,12647 TEXTIL CAMELLO,F
PRVE11,ALPES,12647,TX,PI,12647 TEXTIL PIUTER,F
PRVE11,ALPES,12647,TX,PL,12647 TEXTIL PLATA,E
PRVE11,ALPES,12647,TX,RS,12647 TEXTIL ROSA,F
PRVE11,ALPES,12647,TX,TU,12647 TEXTIL TAUPE,F
PRVE11,ALPES,12647,TX,VI,12647 TEXTIL VINO,F
PRVE11,ALPES,12647,VB,NN,12647 VIBORA NEGRO/NEGRO,F
PRVE11,ALPES,12647,VB,PA,12647 VIBORA PATHE,F
PRVE11,ALPES,12647,VT,PM,12647 VIBORA TEXTI PLATA METALIC,E
PRVE11,ALPES,12648,EN,DN,12648 ENCAJE DURAZNO/NEGRO,F
PRVE11,ALPES,12648,SA,MO,12648 SATIN MORADO,F
PRVE11,ALPES,12648,SA,NE,12648 SATIN NEGRO,F
PRVE11,ALPES,12648,SA,PL,12648 SATIN PLATA,F
PRVE11,ALPES,12648,SA,RO,12648 SATIN ROJO,F
PRVE11,ALPES,12652,AN,AU,12652 ANTE AZUL PETROLEO,F
PRVE11,ALPES,12652,AN,C6,12652 ANTE CORAL,F
PRVE11,ALPES,12652,AN,FI,12652 ANTE FIUSHA,F
PRVE11,ALPES,12652,AN,MK,12652 ANTE MOKA,F
PRVE11,ALPES,12652,AN,NE,12652 ANTE NEGRO,F
PRVE11,ALPES,12652,AN,N_,12652 ANTE NUDE,F
PRVE11,ALPES,12652,AN,RC,12652 ANTE ROJO CAMPARI,F
PRVE11,ALPES,12652,AN,RO,12652 ANTE ROJO,F
PRVE11,ALPES,12652,AN,TQ,12652 ANTE AZUL TURQUEZA,F
PRVE11,ALPES,12652,AN,TU,12652 ANTE TAUPE,F
PRVE11,ALPES,12652,CH,AL,12652 CHAROL AZUL,F
PRVE11,ALPES,12652,CH,AY,12652 CHAROL AZUL ROYAL,F
PRVE11,ALPES,12652,CH,BE,12652 CHAROL BEIGE,F
PRVE11,ALPES,12652,CH,C6,12652 CHAROL CORAL,F
PRVE11,ALPES,12652,CH,CC,12652 CHAROL CHOCOLATE,F
PRVE11,ALPES,12652,CH,ES,12652 CHAROL ESCARLATE,F
PRVE11,ALPES,12652,CH,FI,12652 CHAROL FIUSHA,F
PRVE11,ALPES,12652,CH,GR,12652 CHAROL GRIS,F
PRVE11,ALPES,12652,CH,MD,12652 CHAROL MANDARINA,F
PRVE11,ALPES,12652,CH,MO,12652 CHAROL MORADO,F
PRVE11,ALPES,12652,CH,MT,12652 CHAROL MENTA,F
PRVE11,ALPES,12652,CH,M_,12652 CHAROL MAQUILLAJE,F
PRVE11,ALPES,12652,CH,NE,12652 CHAROL NEGRO,F
PRVE11,ALPES,12652,CH,N_,12652 CHAROL NUDE,F
PRVE11,ALPES,12652,CH,PA,12652 CHAROL PATHE,F
PRVE11,ALPES,12652,CH,PO,12652 CHAROL PORCELANA,F
PRVE11,ALPES,12652,CH,RO,12652 CHAROL ROJO,F
PRVE11,ALPES,12652,CH,TQ,12652 CHAROL AZUL TURQUEZA,F
PRVE11,ALPES,12652,GL,CH,12652 GLITTER CHAMPACNE,F
PRVE11,ALPES,12652,GL,NE,12652 GLITTER NEGRO,F
PRVE11,ALPES,12652,GL,PL,12652 GLITTER PLATA,F
PRVE11,ALPES,12652,PI,CC,12652 PIEL CHOCOLATE,F
PRVE11,ALPES,12652,PI,SH,12652 PIEL SHEDRON,F
PRVE11,ALPES,12652,PI,TU,12652 PIEL TAUPE,F
PRVE11,ALPES,12658,AN,AU,12658 ANTE AZUL PETROLEO,F
PRVE11,ALPES,12658,AN,C6,12658 ANTE CORAL,F
PRVE11,ALPES,12658,AN,FI,12658 ANTE FIUSHA,F
PRVE11,ALPES,12658,AN,MK,12658 ANTE MOKA,F
PRVE11,ALPES,12658,AN,NE,12658 ANTE NEGRO,F
PRVE11,ALPES,12658,AN,RO,12658 ANTE ROJO,F
PRVE11,ALPES,12658,AN,TU,12658 ANTE TAUPE,F
PRVE11,ALPES,12658,CH,ES,12658 CHAROL ESCARLATE,F
PRVE11,ALPES,12658,CH,FI,12658 CHAROL FIUSHA,F
PRVE11,ALPES,12658,CH,GR,12658 CHAROL GRIS,F
PRVE11,ALPES,12658,CH,NE,12658 CHAROL NEGRO,F
PRVE11,ALPES,12658,CH,N_,12658 CHAROL NUDE,F
PRVE11,ALPES,12658,CH,PA,12658 CHAROL PATHE,F
PRVE11,ALPES,12658,GL,NE,12658 GLITTER NEGRO,F
PRVE11,ALPES,12658,GL,PL,12658 GLITTER PLATA,F
PRVE11,ALPES,12661,CH,ES,12661 CHAROL ESCARLATE,F
PRVE11,ALPES,12661,CH,FI,12661 CHAROL FIUSHA,F
PRVE11,ALPES,12661,CH,NE,12661 CHAROL NEGRO,F
PRVE11,ALPES,12661,CH,N_,12661 CHAROL NUDE,F
PRVE11,ALPES,12661,CH,PA,12661 CHAROL PATHE,F
PRVE11,ALPES,12661,PI,MK,12661 PIEL MOKA,F
PRVE11,ALPES,12661,PI,NE,12661 PIEL NEGRO,F
PRVE11,ALPES,12661,PI,PA,12661 PIEL PATHE,F
PRVE11,ALPES,12661,SI,NE,12661 SINTETICO NEGRO,F
PRVE11,ALPES,12661,SI,PA,12661 SINTETICO PATHE,F
PRVE11,ALPES,12663,EN,DN,12663 ENCAJE DURAZNO/NEGRO,F
PRVE11,ALPES 2,12511,AM,CG,12511 AMAZONAS COGNAC,F
PRVE11,ALPES 2,12511,NP,CC,12511 NAPA PIEL CHOCOLATE,F
PRVE11,ALPES 2,12511,PI,BR,12511 PIEL BRONCE,F
PRVE11,ALPES 2,12511,PI,C6,12511 PIEL CORAL,F
PRVE11,ALPES 2,12511,PI,CC,12511 PIEL CHOCOLATE,F
PRVE11,ALPES 2,12511,PI,DU,12511 PIEL DURAZNO,F
PRVE11,ALPES 2,12511,PI,NE,12511 PIEL NEGRO,F
PRVE11,ALPES 2,12511,PI,N_,12511 PIEL NUDE,F
PRVE11,ALPES 2,12511,PI,OR,12511 PIEL ORO,F
PRVE11,ALPES 2,12511,PI,SH,12511 PIEL SHEDRON,F
PRVE11,ALPES 2,12511,PI,TU,12511 PIEL TAUPE,F
PRVE11,ALPES 2,12511,SI,DU,12511 SINTETICO DURAZNO,F
PRVE11,ALPES 2,12511,SI,NE,12511 SINTETICO NEGRO,F
PRVE11,ALPES 2,12511,SI,SH,12511 SINTETICO SHEDRON,F
PRVE11,ALPES 2,12511,SI,TU,12511 SINTETICO TAUPE,F
PRVE11,ALPES 2,12512,PI,BR,12512 PIEL BRONCE,F
PRVE11,ALPES 2,12512,PI,C6,12512 PIEL CORAL,F
PRVE11,ALPES 2,12512,PI,CC,12512 PIEL CHOCOLATE,F
PRVE11,ALPES 2,12512,PI,DU,12512 PIEL DURAZNO,F
PRVE11,ALPES 2,12512,PI,NE,12512 PIEL NEGRO,F
PRVE11,ALPES 2,12512,PI,OR,12512 PIEL ORO,F
PRVE11,ALPES 2,12512,PI,PI,12512 PIEL PIUTER,F
PRVE11,ALPES 2,12512,PI,SH,12512 PIEL SHEDRON,F
PRVE11,ALPES 2,12512,PI,TU,12512 PIEL TAUPE,F
PRVE11,ALPES 2,12513,CH,CC,12513 CHAROL CHOCOLATE,F
PRVE11,ALPES 2,12513,CH,FI,12513 CHAROL FIUSHA,F
PRVE11,ALPES 2,12513,CH,NE,12513 CHAROL NEGRO,F
PRVE11,ALPES 2,12513,CH,PA,12513 CHAROL PATHE,F
PRVE11,ALPES 2,12513,CH,PO,12513 CHAROL PORCELANA,F
PRVE11,ALPES 2,12513,CH,RO,12513 CHAROL ROJO,F
PRVE11,ALPES 2,12513,PI,BL,12513 PIEL BLANCO,F
PRVE11,ALPES 2,12513,PI,C6,12513 PIEL CORAL,F
PRVE11,ALPES 2,12514,NP,SH,12514 NAPA PIEL SHEDRON,F
PRVE11,ALPES 2,12514,PI,BR,12514 PIEL BRONCE,F
PRVE11,ALPES 2,12514,PI,C6,12514 PIEL CORAL,F
PRVE11,ALPES 2,12514,PI,CC,12514 PIEL CHOCOLATE,F
PRVE11,ALPES 2,12514,PI,DU,12514 PIEL DURAZNO,F
PRVE11,ALPES 2,12514,PI,NE,12514 PIEL NEGRO,F
PRVE11,ALPES 2,12514,PI,OR,12514 PIEL ORO,F
PRVE11,ALPES 2,12514,PI,PI,12514 PIEL PIUTER,F
PRVE11,ALPES 2,12514,PI,SH,12514 PIEL SHEDRON,F
PRVE11,ALPES 2,12514,PI,TU,12514 PIEL TAUPE,F
PRVE11,ALPES 2,12515,AN,NE,12515 ANTE NEGRO,F
PRVE11,ALPES 2,12515,AN,TU,12515 ANTE TAUPE,F
PRVE11,ALPES 2,12515,CO,CC,12515 COCO CHOCOLATE,F
PRVE11,ALPES 2,12515,SI,NE,12515 SINTETICO NEGRO,F
PRVE11,ALPES 2,12515,VI,BE,12515 VIBORA SINT BEIGE,F
PRVE11,ALPES 2,12515,VI,DU,12515 VIBORA SINT DURAZNO,F
PRVE11,ALPES 2,12516,NP,SH,12516 NAPA PIEL SHEDRON,F
PRVE11,ALPES 2,12516,PI,C6,12516 PIEL CORAL,F
PRVE11,ALPES 2,12516,PI,CC,12516 PIEL CHOCOLATE,F
PRVE11,ALPES 2,12516,PI,DU,12516 PIEL DURAZNO,F
PRVE11,ALPES 2,12516,PI,NE,12516 PIEL NEGRO,F
PRVE11,ALPES 2,12516,PI,SH,12516 PIEL SHEDRON,F
PRVE11,ALPES 2,12516,PI,TU,12516 PIEL TAUPE,F
PRVE11,ALPES 2,12517,AT,CU,12517 ATANADO CUERO,F
PRVE11,ALPES 2,12517,NP,SH,12517 NAPA PIEL SHEDRON,F
PRVE11,ALPES 2,12517,PI,C6,12517 PIEL CORAL,F
PRVE11,ALPES 2,12517,PI,CC,12517 PIEL CHOCOLATE,F
PRVE11,ALPES 2,12517,PI,DU,12517 PIEL DURAZNO,F
PRVE11,ALPES 2,12517,PI,NE,12517 PIEL NEGRO,F
PRVE11,ALPES 2,12517,PI,SH,12517 PIEL SHEDRON,F
PRVE11,ALPES 2,12517,PI,TD,12517 PIEL TOUPE/DURAZNO,F
PRVE11,ALPES 2,12517,PI,TU,12517 PIEL TAUPE,F
PRVE11,ANDOA,10439,ME,AL,10439 MEZCLILLA AZUL,F
PRVE11,BANDOLINOM,011ML,AM,AU,011ML AMAZONAS AZUL PETROLEO,F
PRVE11,BANDOLINOM,011ML,AM,GR,011ML AMAZONAS GRIS,F
PRVE11,BANDOLINOM,011ML,AM,MK,011ML AMAZONAS MOKA,F
PRVE11,BANDOLINOM,011ML,AM,NE,011ML AMAZONAS NEGRO,F
PRVE11,BANDOLINOM,011ML,CA,AM,011ML CABRA A MARINO,F
PRVE11,BANDOLINOM,011ML,CA,CM,011ML CABRA CAMELLO,F
PRVE11,BANDOLINOM,011ML,CA,GR,011ML CABRA GRIS,F
PRVE11,BANDOLINOM,011ML,CA,NE,011ML CABRA NEGRO,F
PRVE11,BANDOLINOM,011ML,CA,RO,011ML CABRA ROJO,F
PRVE11,BANDOLINOM,011ML,HN,NE,011ML HUNTING NEGRO,F
PRVE11,BANDOLINOM,011ML,HN,RO,011ML HUNTING ROJO,F
PRVE11,BANDOLINOM,011ML,HN,TU,011ML HUNTING TAUPE,F
PRVE11,BANDOLINOM,011ML,PI,C6,011ML PIEL CORAL,F
PRVE11,BANDOLINOM,011MS,AM,AU,011MS AMAZONAS AZUL PETROLEO,F
PRVE11,BANDOLINOM,011MS,AM,GR,011MS AMAZONAS GRIS,F
PRVE11,BANDOLINOM,011MS,AM,MK,011MS AMAZONAS MOKA,F
PRVE11,BANDOLINOM,011MS,AM,NE,011MS AMAZONAS NEGRO,F
PRVE11,BANDOLINOM,011MS,CA,AM,011MS CABRA A MARINO,F
PRVE11,BANDOLINOM,011MS,CA,CM,011MS CABRA CAMELLO,F
PRVE11,BANDOLINOM,011MS,CA,GR,011MS CABRA GRIS,F
PRVE11,BANDOLINOM,011MS,CA,NE,011MS CABRA NEGRO,F
PRVE11,BANDOLINOM,011MS,CA,RO,011MS CABRA ROJO,F
PRVE11,BANDOLINOM,011MS,HN,NE,011MS HUNTING NEGRO,F
PRVE11,BANDOLINOM,011MS,HN,RO,011MS HUNTING ROJO,F
PRVE11,BANDOLINOM,011MS,HN,TU,011MS HUNTING TAUPE,F
PRVE11,BANDOLINOM,011MS,PI,C6,011MS PIEL CORAL,F
PRVE11,BANDOLINOM,015MS,CH,NE,015MS CHAROL NEGRO,F
PRVE11,BANDOLINOM,015MS,CH,PA,015MS CHAROL PATHE,F
PRVE11,BANDOLINOM,015MS,CH,RO,015MS CHAROL ROJO,F
PRVE11,BANDOLINOW,011WL,AM,AU,011WL AMAZONAS AZUL PETROLEO,F
PRVE11,BANDOLINOW,011WL,AM,GR,011WL AMAZONAS GRIS,F
PRVE11,BANDOLINOW,011WL,AM,MK,011WL AMAZONAS MOKA,F
PRVE11,BANDOLINOW,011WL,AM,NE,011WL AMAZONAS NEGRO,F
PRVE11,BANDOLINOW,011WL,CA,AM,011WL CABRA A MARINO,F
PRVE11,BANDOLINOW,011WL,CA,CM,011WL CABRA CAMELLO,F
PRVE11,BANDOLINOW,011WL,CA,GR,011WL CABRA GRIS,F
PRVE11,BANDOLINOW,011WL,CA,NE,011WL CABRA NEGRO,F
PRVE11,BANDOLINOW,011WL,CA,RO,011WL CABRA ROJO,F
PRVE11,BANDOLINOW,011WL,HN,NE,011WL HUNTING NEGRO,F
PRVE11,BANDOLINOW,011WL,HN,RO,011WL HUNTING ROJO,F
PRVE11,BANDOLINOW,011WL,HN,TU,011WL HUNTING TAUPE,F
PRVE11,BANDOLINOW,011WL,PI,C6,011WL PIEL CORAL,F
PRVE11,BANDOLINOW,011WS,AM,AU,011WS AMAZONAS AZUL PETROLEO,F
PRVE11,BANDOLINOW,011WS,AM,GR,011WS AMAZONAS GRIS,F
PRVE11,BANDOLINOW,011WS,AM,MK,011WS AMAZONAS MOKA,F
PRVE11,BANDOLINOW,011WS,AM,NE,011WS AMAZONAS NEGRO,F
PRVE11,BANDOLINOW,011WS,CA,AM,011WS CABRA A MARINO,F
PRVE11,BANDOLINOW,011WS,CA,CM,011WS CABRA CAMELLO,F
PRVE11,BANDOLINOW,011WS,CA,GR,011WS CABRA GRIS,F
PRVE11,BANDOLINOW,011WS,CA,NE,011WS CABRA NEGRO,F
PRVE11,BANDOLINOW,011WS,CA,RO,011WS CABRA ROJO,F
PRVE11,BANDOLINOW,011WS,HN,NE,011WS HUNTING NEGRO,F
PRVE11,BANDOLINOW,011WS,HN,RO,011WS HUNTING ROJO,F
PRVE11,BANDOLINOW,011WS,HN,TU,011WS HUNTING TAUPE,F
PRVE11,BANDOLINOW,011WS,PI,C6,011WS PIEL CORAL,F
PRVE11,BARSA,01179,EN,DN,01179 ENCAJE DURAZNO/NEGRO,F
PRVE11,BARSA,01179,ME,AL,01179 MEZCLILLA AZUL,F
PRVE11,BARSA,01179,ME,AN,01179 MEZCLILLA AZUL NUEVO,F
PRVE11,BARSA,01179,ME,CM,01179 MEZCLILLA CAMELLO,F
PRVE11,BARSA,01179,MP,GR,01179 MICROPIEL GRIS,F
PRVE11,BARSA,01179,SA,MK,01179 SATIN MOKA,F
PRVE11,BARSA,01179,SA,NE,01179 SATIN NEGRO,F
PRVE11,BARSA,01179,SA,TU,01179 SATIN TAUPE,F
PRVE11,BARSA,11707,NC,AE,11707 NAPA CORRUGA ARENA,F
PRVE11,BARSA,11707,NC,BE,11707 NAPA CORRUGA BEIGE,F
PRVE11,BARSA,11707,NC,CA,11707 NAPA CORRUGA CAFE,F
PRVE11,BARSA,11707,NC,NE,11707 NAPA CORRUGA NEGRO,F
PRVE11,BARSA 2,11247,AN,C6,11247 ANTE CORAL,F
PRVE11,BARSA 2,11247,AN,KN,11247 ANTE CANELA,F
PRVE11,BARSA 2,11247,AN,NE,11247 ANTE NEGRO,F
PRVE11,BARSA 2,11247,AN,TU,11247 ANTE TAUPE,F
PRVE11,BARSA 2,11249,PI,MK,11249 PIEL MOKA,F
PRVE11,BARSA 2,11249,PI,NE,11249 PIEL NEGRO,F
PRVE11,BARSA 2,11249,PI,TU,11249 PIEL TAUPE,F
PRVE11,BARSA 2,11249,SI,BE,11249 SINTETICO BEIGE,F
PRVE11,BARSA 2,11249,SI,DU,11249 SINTETICO DURAZNO,F
PRVE11,BARSA 2,11249,SI,NE,11249 SINTETICO NEGRO,F
PRVE11,BEIRUT 4,12183,PI,BL,12183 PIEL BLANCO,F
PRVE11,BEIRUT 4,12183,PI,NE,12183 PIEL NEGRO,F
PRVE11,BEIRUT 6,12182,PI,BL,12182 PIEL BLANCO,F
PRVE11,BEIRUT 6,12182,PI,NE,12182 PIEL NEGRO,F
PRVE11,BEIRUT 6,12202,AN,AE,12202 ANTE ARENA,F
PRVE11,BEIRUT 6,12202,AN,GR,12202 ANTE GRIS,F
PRVE11,BEIRUT 6,12202,AN,NE,12202 ANTE NEGRO,F
PRVE11,BEIRUT 6,12206,GA,CA,12206 GAMUZA CAFE,F
PRVE11,BEIRUT 6,12206,GA,NE,12206 GAMUZA NEGRO,F
PRVE11,BEIRUT 8,11246,PC,AO,11246 PIEL/CHAROL AMARILLO NEON,F
PRVE11,BEIRUT 8,11246,PC,NE,11246 PIEL/CHAROL NEGRO,F
PRVE11,BEIRUT 9,13057,RA,NE,13057 RAZO NEGRO,F
PRVE11,BEIRUT 9,13057,RA,OR,13057 RAZO ORO,F
PRVE11,BERIA,13048,PI,BL,13048 PIEL BLANCO,F
PRVE11,BERIA,13048,PI,NE,13048 PIEL NEGRO,F
PRVE11,BERTHA,12362,PI,C6,12362 PIEL CORAL,F
PRVE11,BERTHA,12362,PI,DU,12362 PIEL DURAZNO,F
PRVE11,BERTHA,12362,PI,NE,12362 PIEL NEGRO,F
PRVE11,BERTHA,12362,PI,SH,12362 PIEL SHEDRON,F
PRVE11,BERTHA,12362,PI,TD,12362 PIEL TOUPE/DURAZNO,F
PRVE11,BERTHA,12363,PI,DU,12363 PIEL DURAZNO,F
PRVE11,BERTHA,12363,PI,NE,12363 PIEL NEGRO,F
PRVE11,BERTHA,12363,PI,SH,12363 PIEL SHEDRON,F
PRVE11,BERTHA,12365,SI,CC,12365 SINTETICO CHOCOLATE,F
PRVE11,BERTHA,12365,SI,NE,12365 SINTETICO NEGRO,F
PRVE11,BERTHA,12366,PI,C6,12366 PIEL CORAL,F
PRVE11,BERTHA,12366,PI,DU,12366 PIEL DURAZNO,F
PRVE11,BERTHA,12366,PI,NE,12366 PIEL NEGRO,F
PRVE11,BERTHA,12366,PI,SH,12366 PIEL SHEDRON,F
PRVE11,BERTHA,12366,PI,TD,12366 PIEL TOUPE/DURAZNO,F
PRVE11,BERTHA,12366,PI,TU,12366 PIEL TAUPE,F
PRVE11,BERTHA,12367,CO,CC,12367 COCO CHOCOLATE,F
PRVE11,BERTHA,12367,CO,NE,12367 COCO NEGRO,F
PRVE11,BERTHA,12367,CO,RO,12367 COCO ROJO,F
PRVE11,BERTHA,12367,PI,C6,12367 PIEL CORAL,F
PRVE11,BERTHA,12367,PI,DU,12367 PIEL DURAZNO,F
PRVE11,BERTHA,12367,PI,NE,12367 PIEL NEGRO,F
PRVE11,BERTHA,12367,PI,TU,12367 PIEL TAUPE,F
PRVE11,BERTHA,12367,SI,BE,12367 SINTETICO BEIGE,F
PRVE11,BERTHA,12367,SI,NE,12367 SINTETICO NEGRO,F
PRVE11,BERTHA,12368,PI,NE,12368 PIEL NEGRO,F
PRVE11,BERTHA,12368,PI,SH,12368 PIEL SHEDRON,F
PRVE11,BOCALEYA,10200,PI,NE,10200 PIEL NEGRO,F
PRVE11,BRONZO 3,9999,PI,CA,9999  PIEL CAFE,F
PRVE11,BRONZO 3,9999,PI,TQ,9999  PIEL AZUL TURQUEZA,F
PRVE11,CFW05,60517,PR,CR,60517 PIEL BRASIL CARAMELO,F
PRVE11,CFW05,60517,PR,HI,60517 PIEL BRASIL HIELO,F
PRVE11,CFW05,60517,PR,LL,60517 PIEL BRASIL LILA,F
PRVE11,CFW05,60517,PR,MK,60517 PIEL BRASIL MOKA,F
PRVE11,CFW05,60517,PR,NE,60517 PIEL BRASIL NEGRO,F
PRVE11,CFW05,60517,PR,PY,60517 PIEL BRASIL PLAYA,F
PRVE11,CFW05,60517,PR,TJ,60517 PIEL BRASIL TEJA,F
PRVE11,CHIKITA,9634,PI,CA,9634  PIEL CAFE,F
PRVE11,CHIKITA,9634,PI,NE,9634  PIEL NEGRO,F
PRVE11,DALI,10511,AT,CU,10511 ATANADO CUERO,F
PRVE11,DALI,10511,AT,MO,10511 ATANADO MORADO,F
PRVE11,DALI,10511,AT,NE,10511 ATANADO NEGRO,F
PRVE11,DALI,10513,AT,CU,10513 ATANADO CUERO,F
PRVE11,DALI,10513,AT,MO,10513 ATANADO MORADO,F
PRVE11,DALI,10513,AT,NE,10513 ATANADO NEGRO,F
PRVE11,DONKEY,49910,LO,AE,49910 LONA ARENA,F
PRVE11,DONKEY,49910,LO,NE,49910 LONA NEGRO,F
PRVE11,DONKEY,49910,ME,AM,49910 MEZCLILLA A MARINO,F
PRVE11,DSQUARED,12175,SU,NE,12175 SUEDE NEGRO,F
PRVE11,DSQUARED,12175,SU,RS,12175 SUEDE ROSA,F
PRVE11,DSQUARED,12176,SI,NE,12176 SINTETICO NEGRO,F
PRVE11,DSQUARED,12176,SI,YL,12176 SINTETICO YELLOW,F
PRVE11,DULCINEA,50121,PI,CA,50121 PIEL CAFE,F
PRVE11,DULCINEA,50121,PI,MI,50121 PIEL MIEL,F
PRVE11,DULCINEA,50121,PI,NE,50121 PIEL NEGRO,F
PRVE11,DULCINEA,50122,PI,CA,50122 PIEL CAFE,F
PRVE11,DULCINEA,50122,PI,MI,50122 PIEL MIEL,F
PRVE11,DULCINEA,50122,PI,NE,50122 PIEL NEGRO,F
PRVE11,DULCINEA,50123,PI,CA,50123 PIEL CAFE,F
PRVE11,DULCINEA,50123,PI,MI,50123 PIEL MIEL,F
PRVE11,DULCINEA,50123,PI,NE,50123 PIEL NEGRO,F
PRVE11,ENERO,6332,TR,CA,6332  TERNERA CAFE,F
PRVE11,ENERO,6332,TR,NE,6332  TERNERA NEGRO,F
PRVE11,FAMAM,132ML,AM,AU,132ML AMAZONAS AZUL PETROLEO,F
PRVE11,FAMAM,132ML,AM,GR,132ML AMAZONAS GRIS,F
PRVE11,FAMAM,132ML,AM,MK,132ML AMAZONAS MOKA,F
PRVE11,FAMAM,132ML,AM,NE,132ML AMAZONAS NEGRO,F
PRVE11,FAMAM,132ML,AN,NE,132ML ANTE NEGRO,F
PRVE11,FAMAM,132ML,CA,AM,132ML CABRA A MARINO,F
PRVE11,FAMAM,132ML,CA,CM,132ML CABRA CAMELLO,F
PRVE11,FAMAM,132ML,CA,GR,132ML CABRA GRIS,F
PRVE11,FAMAM,132ML,CA,NE,132ML CABRA NEGRO,F
PRVE11,FAMAM,132ML,CA,RO,132ML CABRA ROJO,F
PRVE11,FAMAM,132ML,CP,NE,132ML CHAROL/PIEL NEGRO,F
PRVE11,FAMAM,132ML,CP,PA,132ML CHAROL/PIEL PATHE,F
PRVE11,FAMAM,132ML,CP,RO,132ML CHAROL/PIEL ROJO,F
PRVE11,FAMAM,132ML,PI,C6,132ML PIEL CORAL,F
PRVE11,FAMAM,132MS,AM,AU,132MS AMAZONAS AZUL PETROLEO,F
PRVE11,FAMAM,132MS,AM,GR,132MS AMAZONAS GRIS,F
PRVE11,FAMAM,132MS,AM,MK,132MS AMAZONAS MOKA,F
PRVE11,FAMAM,132MS,AM,NE,132MS AMAZONAS NEGRO,F
PRVE11,FAMAM,132MS,AN,NE,132MS ANTE NEGRO,F
PRVE11,FAMAM,132MS,CA,AM,132MS CABRA A MARINO,F
PRVE11,FAMAM,132MS,CA,CM,132MS CABRA CAMELLO,F
PRVE11,FAMAM,132MS,CA,GR,132MS CABRA GRIS,F
PRVE11,FAMAM,132MS,CA,NE,132MS CABRA NEGRO,F
PRVE11,FAMAM,132MS,CA,RO,132MS CABRA ROJO,F
PRVE11,FAMAM,132MS,CP,NE,132MS CHAROL/PIEL NEGRO,F
PRVE11,FAMAM,132MS,CP,PA,132MS CHAROL/PIEL PATHE,F
PRVE11,FAMAM,132MS,CP,RO,132MS CHAROL/PIEL ROJO,F
PRVE11,FAMAM,132MS,PI,C6,132MS PIEL CORAL,F
PRVE11,FAMAM,133ML,CH,C6,133ML CHAROL CORAL,F
PRVE11,FAMAM,133ML,CH,FI,133ML CHAROL FIUSHA,F
PRVE11,FAMAM,133ML,CH,NE,133ML CHAROL NEGRO,F
PRVE11,FAMAM,133ML,CH,N_,133ML CHAROL NUDE,F
